抓取日期,發行機構代碼,發行機構名稱,債券名稱,掛牌日期,發行資料
2026-09-04,8927,北基國際股份有限公司,北基國際股份有限公司國內第八次無擔保轉換公司債,113/08/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=89278&bond_kind=5&bond_subn=%24M00000001&bond_yrn=8&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8927&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6104,創惟科技股份有限公司,創惟科技股份有限公司國內第一次無擔保轉換公司債,111/08/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61041&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6104&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1436,華友聯開發股份有限公司,華友聯開發股份有限公司國內第三次無擔保轉換公司債,113/08/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=14363&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1436&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6179,亞通利大能源股份有限公司,亞通利大能源股份有限公司國內第四次無擔保轉換公司債,113/08/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61794&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6179&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2228,劍麟股份有限公司,劍麟股份有限公司國內第三次無擔保轉換公司債,113/08/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=22283&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2228&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3691,碩禾電子材料股份有限公司,碩禾電子材料股份有限公司國內第三次有擔保轉換公司債,113/08/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36913&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3691&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3322,建舜電子製造股份有限公司,建舜電子製造股份有限公司國內第五次無擔保轉換公司債,113/09/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33225&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3322&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3564,其陽科技股份有限公司,其陽科技股份有限公司國內第二次無擔保轉換公司債,113/09/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35642&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3564&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4542,科嶠工業股份有限公司,科嶠工業股份有限公司國內第一次無擔保轉換公司債,113/09/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=45421&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4542&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6111,大宇資訊股份有限公司,光聚晶電聯合股份有限公司國內第二次無擔保轉換公司債,113/09/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61112&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6111&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6629,泰金投資控股股份有限公司,英屬開曼群島商泰金投資控股股份有限公司中華民國境內第二次無擔保轉換公司債,113/09/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66292&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6629&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1781,合世生醫科技股份有限公司,合世生醫科技股份有限公司國內第三次有擔保轉換公司債,113/09/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=17813&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1781&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4416,三圓建設股份有限公司,三圓建設股份有限公司國內第三次有擔保轉換公司債,111/09/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=44163&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4416&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8147,正淩精密工業股份有限公司,正淩精密工業股份有限公司國內第三次無擔保轉換公司債,113/10/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81473&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8147&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,9935,慶豐富實業股份有限公司,慶豐富實業股份有限公司國內第三次無擔保轉換公司債,113/10/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=99353&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=9935&monyr_reg=202608&pg=&step=0&tg=
